UTC Time,Latitude,Longitude,Altitude(m),Speed(m/s),Vx(m/s),Vy(m/s),Vz(m/s),Satellites Used
2026-03-22 06:59:36,32.11769843,34.87519204,76.023,25.259,-5.397,24.17,-4.971,6
2026-03-22 06:59:37,32.11763197,34.8753841,78.832,23.05,-5.317,21.89,-4.882,5
2026-03-22 06:59:38,32.11762009,34.87582686,53.041,30.83,-19.685,22.01,-8.86,7
2026-03-22 06:59:39,32.11761532,34.87577538,99.271,21.201,2.241,20.632,4.336,7
2026-03-22 06:59:40,32.11754253,34.87614642,70.314,24.224,-13.304,19.242,-6.291,7
2026-03-22 06:59:41,32.11750668,34.87648498,55.6,28.353,-18.686,19.663,-8.251,7
2026-03-22 06:59:42,32.11741205,34.87682046,37.48,31.937,-21.659,19.953,-12.358,7
2026-03-22 06:59:43,32.1174928,34.87710877,47.338,28.329,-18.041,21.721,-2.285,8
2026-03-22 06:59:44,32.11745086,34.8773663,57.893,26.796,-12.639,23.618,-0.702,5
2026-03-22 06:59:45,32.11748324,34.87771599,57.401,29.186,-15.895,24.469,0.691,5
2026-03-22 06:59:46,32.11738637,34.877895,45.791,24.938,-14.754,19.282,-5.694,7
2026-03-22 06:59:47,32.11746715,34.87821815,42.7,27.012,-18.249,19.888,-1.039,7
2026-03-22 06:59:48,32.11749475,34.87819275,86.76,21.687,1.31,19.31,9.783,5
2026-03-22 06:59:49,32.11739816,34.87884358,23.028,37.464,-29.107,20.697,-11.312,6
2026-03-22 06:59:50,32.11753809,34.8791646,96.271,38.003,-6.745,34.662,14.046,6
2026-03-22 06:59:51,32.11755184,34.8793801,57.827,27.932,-19.65,19.837,0.768,7
2026-03-22 06:59:52,32.11760076,34.87958754,39.882,26.393,-22.202,14.19,-1.518,7
2026-03-22 06:59:53,32.11762523,34.87981721,49.064,23.619,-16.2,17.075,1.961,6
2026-03-22 06:59:54,32.11767682,34.88008468,54.548,24.482,-14.968,18.895,4.281,5
2026-03-22 06:59:55,32.11777713,34.88036464,39.94,26.512,-21.025,15.824,3.231,6
2026-03-22 06:59:56,32.11783965,34.8805994,40.384,25.054,-18.769,16.007,4.381,6
2026-03-22 06:59:57,32.11784318,34.88081475,71.799,25.288,-7.248,22.312,9.442,6
2026-03-22 06:59:58,32.11786738,34.88114394,64.517,26.4,-13.947,21.844,5.026,5
2026-03-22 06:59:59,32.11804391,34.88136871,46.007,26.566,-21.78,14.1,5.711,4
2026-03-22 07:00:01,32.11826594,34.88184393,51.996,25.896,-19.513,14.901,8.234,4
2026-03-22 07:00:04,32.1186059,34.88244567,51.942,24.547,-18.235,13.62,9.194,4
2026-03-22 07:00:08,32.11905891,34.88341768,73.084,25.208,-16.909,15.193,10.895,4
2026-03-22 07:00:10,32.11919622,34.88393813,47.804,25.618,-20.604,13.799,6.428,4
2026-03-22 07:00:11,32.11938575,34.88414057,42.005,26.411,-22.011,10.869,9.744,4
2026-03-22 07:00:12,32.119436,34.88434084,61.798,23.746,-13.002,15.88,11.943,5
2026-03-22 07:00:13,32.11958278,34.88460237,49.363,25.801,-19.743,13.237,10.035,5
2026-03-22 07:00:14,32.1197455,34.88487044,70.465,28.77,-14.917,18.137,16.622,7
2026-03-22 07:00:15,32.11979648,34.88507763,60.467,24.617,-17.188,14.673,9.762,7
2026-03-22 07:00:16,32.11997656,34.88529728,66.36,26.138,-16.901,14.318,13.876,7
2026-03-22 07:00:17,32.12018887,34.88554602,67.904,28.866,-19.189,13.729,16.63,7
2026-03-22 07:00:18,32.12021442,34.88573726,54.992,24.169,-19.725,11.312,8.191,7
2026-03-22 07:00:19,32.12040027,34.88607355,41.542,30.434,-26.428,12.088,9.036,8
2026-03-22 07:00:20,32.12047383,34.8862508,60.401,25.253,-15.866,15.403,12.196,7
2026-03-22 07:00:22,32.12075401,34.88667142,60.441,25.135,-16.765,13.868,12.585,6
2026-03-22 07:00:23,32.12080575,34.88699118,33.42,28.529,-25.472,12.288,3.747,6
2026-03-22 07:00:24,32.12092779,34.88710707,63.296,23.288,-11.844,15.104,13.187,6
2026-03-22 07:00:25,32.12098749,34.88745186,43.702,26.689,-21.151,15.136,5.987,6
2026-03-22 07:00:26,32.1209995,34.88773876,36.174,26.888,-21.209,16.345,2.443,6
2026-03-22 07:00:27,32.12129603,34.88790854,123.835,42.051,2.232,28.05,31.249,7
2026-03-22 07:00:28,32.12131406,34.88821506,39.405,30.705,-29.089,9.718,1.47,6
2026-03-22 07:00:29,32.12134618,34.88842495,54.2,24.237,-18.495,14.763,5.235,7
2026-03-22 07:00:30,32.12147147,34.88869987,51.251,26.297,-20.276,15.108,7.221,7
2026-03-22 07:00:31,32.12149735,34.88904503,29.193,30.302,-26.248,15.129,0.613,7
2026-03-22 07:00:32,32.12164322,34.88918316,66.097,25.669,-11.299,18.537,13.697,4
2026-03-22 07:00:34,32.12186753,34.88980529,31.304,27.355,-20.499,15.87,8.731,4
2026-03-22 07:00:36,32.12188409,34.89020564,85.974,25.506,-9.186,20.905,11.364,4
2026-03-22 07:00:37,32.12191345,34.89054558,87.73,27.67,-12.932,23.013,8.295,4
2026-03-22 07:00:38,32.12154318,34.89056118,205.644,55.221,31.832,42.135,16.146,4
2026-03-22 07:00:39,32.12178564,34.89088542,184.731,31.5,1.597,27.997,14.348,4
2026-03-22 07:00:49,32.12257652,34.89446111,21.357,28.09,-12.833,23.636,8.105,4
2026-03-22 07:00:50,32.12222402,34.89448995,55.5,27.649,7.984,26.447,-1.117,5
2026-03-22 07:00:51,32.12221655,34.89477632,52.194,24.348,-2.168,24.195,-1.654,4
2026-03-22 07:00:52,32.1221891,34.89506357,65.087,26.507,-3.39,26.279,0.719,5
2026-03-22 07:00:53,32.12218619,34.89541335,53.801,27.614,-12.667,24.449,-2.079,5
2026-03-22 07:00:54,32.12207341,34.89571361,68.623,29.501,-7.784,28.36,-2.331,7
2026-03-22 07:00:55,32.1221611,34.89605139,50.321,29.541,-18.746,22.743,-1.997,7
2026-03-22 07:00:56,32.122327,34.89631967,101.229,34.115,-6.106,29.58,15.862,8
2026-03-22 07:00:57,32.12205995,34.89668751,61.609,31.819,-17.449,25.061,-8.942,6
2026-03-22 07:00:58,32.12203024,34.89691722,67.9,27.626,-13.108,23.768,-5.143,7
2026-03-22 07:00:59,32.12206923,34.89733001,42.82,33.431,-24.502,21.654,-6.956,7
2026-03-22 07:01:00,32.12202105,34.89752296,52.048,26.658,-15.372,21.405,-4.02,6
2026-03-22 07:01:01,32.12200507,34.89780231,79.36,28.124,-7.358,27.0,2.797,7
2026-03-22 07:01:02,32.12199261,34.89806156,72.152,25.839,-11.776,22.998,-0.323,7
2026-03-22 07:01:03,32.12192495,34.89839285,48.361,29.262,-19.521,20.357,-7.796,6
2026-03-22 07:01:04,32.12190537,34.8987173,38.259,30.452,-21.147,20.565,-7.562,4
2026-03-22 07:01:05,32.12192236,34.89894117,105.45,33.716,0.817,32.064,10.392,6
2026-03-22 07:02:11,32.11858774,34.91684438,57.91,28.854,-4.593,28.178,4.184,8
2026-03-22 07:02:12,32.11847496,34.91708474,70.024,28.333,-2.403,28.218,0.85,8
2026-03-22 07:02:13,32.11842462,34.91725981,81.617,25.321,-1.031,25.277,1.084,7
2026-03-22 07:02:14,32.1183403,34.9175538,66.01,25.069,-9.676,22.378,-5.836,6
2026-03-22 07:02:15,32.1182684,34.91785295,68.015,26.798,-10.322,24.046,-5.776,6
2026-03-22 07:02:16,32.1181905,34.91803091,79.687,24.164,-5.29,23.251,-3.91,6
2026-03-22 07:02:17,32.11813752,34.91834926,57.696,26.845,-15.137,20.255,-9.013,6
2026-03-22 07:02:18,32.11802426,34.91877577,39.533,34.296,-21.154,23.362,-13.526,5
2026-03-22 07:02:19,32.11791238,34.91887638,65.445,25.234,-5.505,23.666,-6.808,6
2026-03-22 07:02:20,32.11788765,34.91912386,61.186,24.065,-9.355,21.368,-5.919,6
2026-03-22 07:02:21,32.11779141,34.91932549,77.674,24.101,-3.529,23.559,-3.661,6
2026-03-22 07:02:22,32.11768433,34.91954603,85.36,24.48,-2.677,23.897,-4.585,7
2026-03-22 07:02:23,32.11767973,34.92000804,37.614,34.092,-24.764,19.441,-13.078,7
2026-03-22 07:02:24,32.11754305,34.92013553,72.95,25.443,-5.155,24.309,-5.467,6
2026-03-22 07:02:25,32.11746187,34.92045338,65.892,27.418,-10.352,24.151,-7.831,6
2026-03-22 07:02:26,32.11740843,34.92065118,84.63,25.473,-4.247,24.968,-2.721,6
2026-03-22 07:02:27,32.11730242,34.9209504,64.581,27.005,-12.534,21.785,-9.879,6
2026-03-22 07:02:28,32.11720698,34.92086089,127.335,27.689,13.691,23.759,3.833,6
2026-03-22 07:02:29,32.1171449,34.9215502,72.673,35.072,-20.665,25.828,-11.657,7
2026-03-22 07:02:30,32.11709368,34.92180311,70.07,30.857,-17.597,23.512,-9.472,7
2026-03-22 07:02:31,32.11717133,34.92210817,104.311,30.874,-9.14,29.142,4.516,8
2026-03-22 07:02:32,32.11695702,34.9223096,65.554,28.637,-16.459,19.096,-13.584,7
2026-03-22 07:02:33,32.1169511,34.92256718,84.768,25.654,-9.99,23.237,-4.287,8
2026-03-22 07:02:35,32.11690438,34.92252555,144.868,19.93,3.255,19.441,2.941,5
2026-03-22 07:02:36,32.11703166,34.92330147,116.713,37.981,-25.097,28.502,0.559,8
2026-03-22 07:02:37,32.11692863,34.92356121,98.06,33.922,-23.861,22.914,-7.502,8
2026-03-22 07:02:38,32.11697525,34.92378265,135.941,29.401,-9.481,27.32,5.306,8
2026-03-22 07:02:39,32.11657262,34.924186,64.107,43.155,-26.574,20.379,-27.219,7
2026-03-22 07:02:40,32.11658389,34.92456426,55.899,38.892,-26.617,22.191,-17.653,7
2026-03-22 07:02:41,32.11652412,34.92477415,65.911,29.97,-16.57,22.56,-10.708,7
2026-03-22 07:02:42,32.11651001,34.92498782,74.485,25.538,-11.905,22.003,-5.132,7
2026-03-22 07:02:43,32.11648737,34.92539267,47.46,32.456,-22.962,20.796,-9.677,7
2026-03-22 07:02:44,32.11650405,34.92563321,66.901,27.295,-13.898,23.468,-1.045,7
2026-03-22 07:02:45,32.11642658,34.92596996,50.514,29.973,-18.671,22.371,-7.022,7
2026-03-22 07:02:46,32.1164424,34.92636831,45.132,33.012,-21.612,24.494,-4.764,7
2026-03-22 07:02:47,32.11641838,34.92654356,66.769,26.714,-10.281,24.642,0.841,7
2026-03-22 07:02:48,32.11638629,34.92692087,53.766,30.098,-17.315,24.374,-3.466,5
2026-03-22 07:02:49,32.11631965,34.92715163,54.536,27.066,-13.874,22.816,-4.42,5
2026-03-22 07:02:50,32.11648991,34.92753393,34.88,31.921,-25.339,19.41,-0.435,4
2026-03-22 07:03:42,32.11562145,34.94235939,-95.426,0.0,0.0,0.0,0.0,4
2026-03-22 07:03:56,32.11487346,34.94484498,80.692,0.0,0.0,0.0,0.0,5
2026-03-22 07:03:58,32.1146911,34.94532135,88.873,9.994,-2.252,9.396,-2.556,5
2026-03-22 07:03:59,32.1145883,34.94553911,95.421,15.721,-2.254,15.035,-4.003,5
2026-03-22 07:04:00,32.11456303,34.94582903,71.588,21.164,-13.752,13.708,-8.419,5
2026-03-22 07:04:01,32.11445098,34.94610283,72.932,23.603,-11.633,18.472,-8.975,5
2026-03-22 07:04:02,32.11438598,34.9463084,66.252,22.803,-12.024,17.026,-9.247,6
2026-03-22 07:04:03,32.11429601,34.94650165,66.968,21.781,-9.455,17.55,-8.776,7
2026-03-22 07:04:04,32.11421926,34.94676454,74.259,23.474,-7.85,21.116,-6.599,7
2026-03-22 07:04:05,32.11420541,34.94693105,74.141,20.224,-8.075,17.986,-4.505,7
2026-03-22 07:04:07,32.11406137,34.94740181,64.813,21.608,-9.838,18.143,-6.4,7
2026-03-22 07:04:08,32.11404304,34.94757608,52.712,20.302,-12.678,14.177,-7.102,8
2026-03-22 07:04:09,32.11396061,34.9477319,93.861,22.563,2.044,22.427,1.392,7
2026-03-22 07:04:10,32.11383109,34.94795078,94.978,22.528,-0.693,22.196,-3.793,7
2026-03-22 07:04:11,32.11385133,34.94811581,83.66,18.068,-7.519,15.954,-3.922,8
2026-03-22 07:04:12,32.11371117,34.94837477,83.226,22.186,-7.523,19.395,-7.711,8
2026-03-22 07:04:13,32.11367366,34.94852315,90.252,19.33,-5.046,18.098,-4.542,8
2026-03-22 07:04:14,32.11364021,34.94885475,70.738,24.628,-14.972,17.784,-8.131,7
2026-03-22 07:04:15,32.11358806,34.94881622,110.989,18.522,4.036,17.995,1.721,7
2026-03-22 07:04:16,32.11353458,34.94914264,76.635,21.562,-13.144,14.952,-8.282,6
2026-03-22 07:04:17,32.11347874,34.94944992,72.414,24.827,-14.624,18.414,-7.965,7
2026-03-22 07:04:18,32.1133572,34.94948976,98.993,19.436,0.094,19.082,-3.693,6
2026-03-22 07:04:19,32.11331079,34.94982157,73.491,23.824,-13.305,17.394,-9.382,5
2026-03-22 07:04:20,32.11331534,34.95003387,64.756,22.664,-15.087,15.249,-7.316,6
2026-03-22 07:04:21,32.11317047,34.95016571,91.79,20.898,-1.597,20.433,-4.084,6
2026-03-22 07:04:22,32.11312399,34.95039474,85.371,20.685,-6.795,18.728,-5.562,7
2026-03-22 07:04:23,32.11306057,34.95078733,60.873,28.782,-18.144,19.487,-10.929,7
2026-03-22 07:04:24,32.11295206,34.95093459,64.321,23.608,-11.017,18.383,-9.901,7
2026-03-22 07:04:25,32.11290362,34.95116674,82.382,23.413,-5.679,22.373,-3.92,7
2026-03-22 07:04:26,32.11289177,34.95135445,89.199,21.436,-5.345,20.715,-1.348,7
2026-03-22 07:04:27,32.11278222,34.95169352,78.147,26.083,-11.492,22.256,-7.274,7
2026-03-22 07:04:28,32.11271083,34.95196576,57.477,27.85,-17.143,18.73,-11.442,7
2026-03-22 07:04:29,32.11261418,34.95202465,77.285,19.715,-4.191,18.21,-6.284,6
2026-03-22 07:04:30,32.11256426,34.95230496,76.661,22.364,-7.786,20.153,-5.779,7
2026-03-22 07:04:31,32.1125092,34.95239052,95.368,19.179,-0.263,19.114,-1.558,6
2026-03-22 07:04:32,32.11240003,34.95273048,87.451,24.158,-7.599,21.925,-6.72,7
2026-03-22 07:04:33,32.11236508,34.95300446,97.153,25.235,-7.116,23.988,-3.282,7
2026-03-22 07:04:34,32.11224794,34.95309731,93.498,20.134,-5.029,18.139,-7.148,7
2026-03-22 07:04:35,32.11218849,34.9533197,98.898,20.987,-5.179,19.616,-5.373,7
2026-03-22 07:04:36,32.11213144,34.95356177,90.934,21.929,-9.452,18.484,-7.061,7
2026-03-22 07:04:37,32.11203313,34.95374882,95.457,21.35,-6.561,19.084,-6.968,7
2026-03-22 07:04:38,32.1119191,34.95392243,123.236,23.996,2.226,23.755,-2.559,6
2026-03-22 07:04:39,32.11184867,34.95418782,109.347,22.974,-6.9,20.72,-7.134,6
2026-03-22 07:04:40,32.11176639,34.95431378,118.508,20.156,-2.731,19.219,-5.424,6
2026-03-22 07:04:41,32.11179441,34.95467,67.03,30.098,-24.179,12.183,-13.148,7
2026-03-22 07:04:42,32.11169192,34.95488506,60.332,27.076,-19.039,14.048,-13.163,7
2026-03-22 07:04:43,32.11155374,34.95511896,78.471,24.607,-8.775,21.054,-9.233,7
2026-03-22 07:04:44,32.11143218,34.95533457,81.175,24.464,-6.829,21.471,-9.532,7
2026-03-22 07:04:45,32.11128804,34.95554932,85.226,24.988,-4.832,22.26,-10.273,8
2026-03-22 07:04:46,32.11119416,34.95579152,84.603,24.952,-6.496,21.998,-9.823,8
2026-03-22 07:04:47,32.11104914,34.95599437,87.402,24.913,-4.706,21.977,-10.747,6
2026-03-22 07:04:48,32.11096031,34.95619593,89.553,23.525,-4.869,21.041,-9.329,8
2026-03-22 07:04:49,32.11079896,34.95645443,85.205,26.155,-6.602,21.958,-12.583,8
2026-03-22 07:04:50,32.1106708,34.95662943,93.83,24.555,-2.875,21.995,-10.531,8
2026-03-22 07:04:51,32.11049067,34.95689825,82.865,27.645,-7.104,21.82,-15.418,8
2026-03-22 07:04:52,32.11035511,34.95711329,85.818,26.622,-5.474,22.15,-13.716,8
2026-03-22 07:04:53,32.11020456,34.95732792,84.92,26.471,-5.267,21.79,-14.077,8
2026-03-22 07:04:54,32.11010093,34.95751402,87.598,24.267,-4.44,20.752,-11.77,8
2026-03-22 07:04:55,32.10994635,34.95775057,90.488,25.86,-3.991,22.42,-12.255,8
2026-03-22 07:04:56,32.10983698,34.95796065,98.81,25.127,-2.515,23.045,-9.693,8
2026-03-22 07:04:57,32.1096449,34.95822208,87.212,27.932,-6.673,22.259,-15.498,8
2026-03-22 07:04:58,32.10953268,34.9584141,92.265,25.511,-4.586,21.794,-12.441,8
2026-03-22 07:04:59,32.10942847,34.95864814,90.172,25.2,-6.382,21.319,-11.825,8
2026-03-22 07:05:00,32.10930989,34.95882565,95.923,23.707,-3.781,21.002,-10.327,8
2026-03-22 07:05:01,32.10920154,34.95903637,102.064,23.743,-3.028,21.777,-8.962,8
2026-03-22 07:05:02,32.10910164,34.95920474,126.005,24.804,3.119,24.273,-4.04,8
2026-03-22 07:05:03,32.10890707,34.95951222,109.271,27.551,-5.667,23.457,-13.292,8
2026-03-22 07:05:04,32.10870168,34.95975104,94.851,29.757,-8.602,21.439,-18.758,8
2026-03-22 07:05:05,32.10857647,34.9599594,98.656,27.212,-6.193,21.74,-15.15,8
2026-03-22 07:05:06,32.10847755,34.96013657,119.185,25.298,0.063,23.848,-8.442,8
2026-03-22 07:05:07,32.10824856,34.96049824,90.409,32.398,-11.352,23.006,-19.787,8
2026-03-22 07:05:08,32.10809815,34.96063914,100.025,27.289,-4.283,22.062,-15.479,8
2026-03-22 07:05:09,32.10801861,34.96082425,103.171,24.051,-4.164,20.65,-11.607,8
2026-03-22 07:05:10,32.10781603,34.96108005,103.877,27.581,-3.922,23.178,-14.425,8
2026-03-22 07:05:11,32.10771253,34.96125429,101.048,24.552,-4.908,20.147,-13.146,6
2026-03-22 07:05:12,32.10757453,34.9615405,114.759,27.55,-2.663,25.47,-10.157,8
2026-03-22 07:05:13,32.10744252,34.96168702,102.664,24.235,-5.575,19.251,-13.626,8
2026-03-22 07:05:14,32.10727712,34.96200329,108.573,28.497,-5.351,24.718,-13.134,7
2026-03-22 07:05:15,32.10711285,34.96221778,98.948,28.092,-7.35,21.817,-16.098,7
2026-03-22 07:05:16,32.10694962,34.96243393,94.252,27.898,-7.236,21.072,-16.79,7
2026-03-22 07:05:17,32.10697744,34.96258314,140.63,26.338,4.771,25.889,0.831,8
2026-03-22 07:05:18,32.10674558,34.96280739,107.282,25.415,-6.769,19.129,-15.303,7
2026-03-22 07:05:19,32.10673386,34.96296752,134.661,22.236,0.303,21.906,-3.801,8
2026-03-22 07:05:20,32.10642756,34.96326126,107.849,29.784,-7.701,21.164,-19.489,8
2026-03-22 07:05:21,32.10624748,34.96350101,94.483,30.866,-10.039,19.954,-21.301,7
2026-03-22 07:05:22,32.10619478,34.96364521,119.812,23.999,-1.092,22.064,-9.376,6
2026-03-22 07:05:23,32.10596482,34.96394576,95.415,30.092,-9.489,20.907,-19.452,7
2026-03-22 07:05:24,32.10590298,34.96410961,109.885,24.235,-4.026,21.259,-10.918,8
2026-03-22 07:05:25,32.10576071,34.96435604,112.82,25.84,-4.184,22.872,-11.273,8
2026-03-22 07:05:26,32.10559298,34.96460968,107.054,27.582,-6.359,22.717,-14.292,8
2026-03-22 07:05:27,32.10546277,34.96480252,122.608,26.434,-1.153,24.376,-10.161,8
2026-03-22 07:05:28,32.10536078,34.96498453,120.149,23.834,-3.342,21.158,-10.451,8
2026-03-22 07:05:29,32.10516766,34.96520801,109.76,26.298,-5.994,20.201,-15.735,7
2026-03-22 07:05:30,32.10505619,34.96549971,103.612,27.804,-9.462,21.458,-14.936,7
2026-03-22 07:05:31,32.1049704,34.96558333,133.597,23.317,2.497,22.443,-5.811,7
2026-03-22 07:05:32,32.10479516,34.9658847,125.992,26.673,-3.749,23.681,-11.688,7
2026-03-22 07:05:33,32.10459471,34.96613654,118.86,28.907,-5.806,23.324,-16.06,8
2026-03-22 07:05:34,32.10454094,34.96632662,130.076,24.835,-3.444,22.78,-9.272,8
2026-03-22 07:05:35,32.10436532,34.96657198,121.645,26.804,-6.323,21.995,-13.954,8
2026-03-22 07:05:36,32.10423345,34.96676921,125.302,25.546,-4.499,21.791,-12.55,7
2026-03-22 07:05:37,32.10419545,34.96703084,138.187,25.298,-4.048,24.185,-6.219,8
2026-03-22 07:05:38,32.10396294,34.9672981,126.057,28.844,-7.089,23.565,-15.046,7
2026-03-22 07:05:39,32.10383365,34.96748948,123.181,26.58,-6.695,21.249,-14.497,7
2026-03-22 07:05:40,32.10369157,34.96774953,110.314,28.278,-10.472,20.216,-16.772,7
2026-03-22 07:05:41,32.10362759,34.96795823,126.638,24.859,-5.031,22.621,-8.997,7
2026-03-22 07:05:42,32.10349306,34.96814188,136.086,24.478,-1.77,22.907,-8.445,7
2026-03-22 07:05:43,32.10340903,34.96840212,130.461,24.691,-6.632,21.839,-9.42,7
2026-03-22 07:05:44,32.10326947,34.96858355,138.903,24.202,-2.865,22.242,-9.101,7
2026-03-22 07:05:45,32.10316949,34.96887756,139.486,26.268,-5.988,23.905,-9.093,6
2026-03-22 07:05:46,32.10311161,34.96917093,112.484,28.364,-16.32,18.958,-13.371,6
2026-03-22 07:05:47,32.10295335,34.96932677,137.482,24.954,-3.166,23.189,-8.655,6
2026-03-22 07:05:48,32.10288456,34.96956937,141.761,24.616,-4.633,23.18,-6.868,5
2026-03-22 07:05:49,32.10270813,34.96970023,178.943,28.873,8.121,27.561,-2.846,6
2026-03-22 07:05:51,32.10265053,34.97032,131.311,24.556,-7.89,21.888,-7.853,6
2026-03-22 07:05:52,32.1025958,34.97060419,132.322,25.626,-9.546,22.861,-6.553,6
2026-03-22 07:05:53,32.10248543,34.97082267,130.707,24.835,-8.772,21.654,-8.422,6
2026-03-22 07:05:54,32.10241951,34.97100171,147.42,23.239,-3.224,22.668,-3.977,6
2026-03-22 07:05:55,32.10231028,34.97129951,130.462,25.754,-10.977,20.997,-10.096,6
2026-03-22 07:05:56,32.10233704,34.97161206,140.928,26.48,-10.961,23.939,-2.827,6
2026-03-22 07:05:57,32.10226733,34.97186878,124.364,26.445,-15.385,20.031,-7.837,6
2026-03-22 07:05:58,32.10216027,34.97215881,127.632,27.457,-12.532,23.073,-8.03,6
2026-03-22 07:05:59,32.10213507,34.97243825,116.587,27.466,-16.147,20.684,-8.113,5
2026-03-22 07:06:00,32.10210855,34.97267756,119.445,25.322,-13.561,20.728,-5.256,6
2026-03-22 07:06:01,32.10206195,34.97285933,151.459,25.084,-2.281,24.908,1.9,6
2026-03-22 07:06:02,32.10198368,34.97328605,83.395,36.106,-27.99,15.985,-16.269,5
2026-03-22 07:06:03,32.10198166,34.97347356,130.199,25.727,-7.818,24.51,0.112,5
2026-03-22 07:06:04,32.10193983,34.97381294,105.447,28.511,-18.1,20.963,-6.766,5
2026-03-22 07:06:05,32.10189607,34.97408639,123.989,27.495,-10.784,25.23,-1.763,5
2026-03-22 07:06:06,32.10186074,34.97412749,105.201,18.905,-11.894,13.238,-6.379,6
2026-03-22 07:06:15,32.10182751,34.97678147,125.195,22.017,-12.831,17.547,-3.494,6
2026-03-22 07:06:16,32.10180365,34.97724565,95.957,33.34,-25.402,19.532,-9.208,6
2026-03-22 07:06:17,32.10183039,34.97720441,111.812,16.853,-10.463,13.162,-1.15,5
2026-03-22 07:06:18,32.10181197,34.97792592,122.46,37.478,-18.582,32.535,0.881,6
2026-03-22 07:06:19,32.1017592,34.97821718,84.524,36.005,-26.966,21.876,-9.518,6
2026-03-22 07:06:20,32.10182445,34.97841392,83.798,28.672,-21.9,18.189,-3.413,5
2026-03-22 07:06:21,32.10175927,34.97868806,82.368,27.47,-18.212,19.997,-4.801,5
2026-03-22 07:06:22,32.101803,34.97907256,91.693,30.621,-17.505,25.114,0.745,7
2026-03-22 07:06:23,32.10180961,34.97929837,92.62,26.909,-15.261,22.145,0.892,6
2026-03-22 07:06:24,32.10167284,34.97945755,107.668,23.74,-5.782,22.982,-1.405,7
2026-03-22 07:06:25,32.10168701,34.97966872,126.685,24.305,-3.034,23.825,3.732,7
2026-03-22 07:06:26,32.10176354,34.98010652,103.169,29.447,-19.304,22.236,0.116,6
2026-03-22 07:06:27,32.10176354,34.98045154,93.033,31.12,-21.864,22.046,-2.085,6
2026-03-22 07:06:28,32.10174999,34.98068782,91.692,27.555,-18.344,20.46,-2.045,6
2026-03-22 07:06:29,32.10172982,34.98095077,93.058,26.371,-15.929,20.948,-1.695,6
2026-03-22 07:06:30,32.10156829,34.98126248,94.753,28.604,-12.714,24.724,-6.726,6
2026-03-22 07:06:31,32.10169927,34.9814877,95.154,25.06,-14.922,20.109,0.971,5
2026-03-22 07:06:32,32.10166266,34.98175504,104.42,25.394,-11.461,22.631,1.177,5
2026-03-22 07:06:33,32.1017251,34.981978,102.039,23.624,-13.57,19.169,2.546,5
2026-03-22 07:06:34,32.10170147,34.98220088,110.511,22.885,-10.158,20.361,2.441,5
2026-03-22 07:06:36,32.10173431,34.98264141,120.132,22.279,-9.844,19.743,3.104,4
2026-03-22 07:06:42,32.09795428,34.98072487,748.676,52.312,42.26,30.829,0.456,4
2026-03-22 07:06:51,32.10179658,34.9865912,123.152,25.375,-16.296,19.39,1.542,4
2026-03-22 07:06:52,32.10183284,34.98695637,112.051,29.532,-21.465,20.283,-0.072,4
2026-03-22 07:06:53,32.10190908,34.98719648,120.566,26.939,-17.186,20.221,4.631,5
2026-03-22 07:06:54,32.10199833,34.98744074,115.948,26.113,-18.605,17.584,5.151,5
2026-03-22 07:07:00,32.10254886,34.98889546,121.747,25.6,-17.916,16.998,6.744,8
2026-03-22 07:07:01,32.10268721,34.98915468,101.826,28.002,-24.563,12.476,5.01,7
2026-03-22 07:07:02,32.10283012,34.98937742,115.983,26.433,-18.39,15.194,11.385,7
2026-03-22 07:07:03,32.10297203,34.98959917,138.933,27.969,-12.205,18.516,17.042,7
2026-03-22 07:07:04,32.10312611,34.98984711,119.158,27.428,-21.156,12.854,11.811,7
2026-03-22 07:07:05,32.10327006,34.99006402,128.042,26.87,-17.704,14.202,14.384,7
2026-03-22 07:07:06,32.10338178,34.99032569,110.437,27.63,-23.332,11.684,9.085,7
2026-03-22 07:07:07,32.10356744,34.99056232,120.382,28.257,-19.947,13.752,14.541,7
2026-03-22 07:07:08,32.10374845,34.99078447,117.716,28.516,-21.014,12.158,14.959,8
2026-03-22 07:07:09,32.10386438,34.99104921,121.53,28.211,-19.52,14.657,14.142,8
2026-03-22 07:07:10,32.10397147,34.99130539,106.611,28.125,-23.468,12.372,9.338,8
2026-03-22 07:07:11,32.10413308,34.99162971,116.037,30.764,-21.607,17.101,13.679,8
2026-03-22 07:07:12,32.10427748,34.99177654,110.752,26.691,-20.399,11.823,12.509,8
2026-03-22 07:07:13,32.10445591,34.99200312,132.517,28.634,-14.549,15.919,18.837,8
2026-03-22 07:07:14,32.10459212,34.99227607,131.542,28.729,-17.541,15.963,16.213,8
2026-03-22 07:07:15,32.10472266,34.99246902,132.195,26.496,-17.042,13.908,14.771,8
2026-03-22 07:07:16,32.10481542,34.99272979,112.12,27.052,-23.235,11.255,8.08,7
2026-03-22 07:07:17,32.10499408,34.99294136,128.698,26.985,-17.37,14.103,15.085,8
2026-03-22 07:07:18,32.1051387,34.99327799,125.184,30.227,-21.479,16.236,13.738,7
2026-03-22 07:07:19,32.1051972,34.99352525,114.606,27.86,-22.307,14.542,8.192,7
2026-03-22 07:07:20,32.10533787,34.99373737,133.462,27.048,-15.46,17.049,14.209,8
2026-03-22 07:07:21,32.10546719,34.99396896,119.539,26.506,-20.652,12.938,10.424,8
